frame,warmup,persons,main_visible,inference_ms,draw_ms
900,True,1,17,2509.995,45.256
901,True,1,17,54.065,1.161
902,True,1,17,44.709,0.951
903,False,1,17,45.693,1.128
904,False,1,17,46.136,1.027
905,False,1,17,68.373,0.946
906,False,1,17,89.444,1.176
907,False,1,17,50.865,1.163
908,False,1,17,46.642,1.197
909,False,1,17,40.707,1.134
